scaffold	markerid	gene	Superkingdom	Phylum	Class	Order	Family	Genus	Species
k99_26909	k99_26909_1061	fen1	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_16487	k99_16487_216	fen1	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum
k99_9696	k99_9696_2038	fen1	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_21559	k99_21559_533	fen1	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_15280	k99_15280_246	fen1	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_12881	k99_12881_179	fen1	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_24948	k99_24948_73	fen1	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_31227	k99_31227_282	fen1	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_27717	k99_27717_36	fen1	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_6130	k99_6130_2063	fen1	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_38914	k99_38914_395	fen1	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
k99_6424	k99_6424_12	fen1	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_31944	k99_31944_26	fen1	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina acetivorans
k99_27441	k99_27441_27	fen1	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_33182	k99_33182_224	fen1	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_38726	k99_38726_381	flpA	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina acetivorans
k99_34760	k99_34760_617	flpA	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_38484	k99_38484_10	flpA	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_11866	k99_11866_533	flpA	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_14733	k99_14733_1148	flpA	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_5389	k99_5389_327	flpA	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_36214	k99_36214_284	flpA	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_36776	k99_36776_2369	flpA	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_31227	k99_31227_465	flpA	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_38365	k99_38365_10	flpA	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_39446	k99_39446_1099	flpA	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_39376	k99_39376_927	flpA	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_6130	k99_6130_2030	flpA	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_28099	k99_28099_500	flpA	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
k99_12835	k99_12835_17	flpA	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum
k99_3005	k99_3005_692	flpA	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_9589	k99_9589_505	frr	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Wolinella	Wolinella succinogenes
k99_38243	k99_38243_232	frr	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Gemmatimonas aurantiaca
k99_12926	k99_12926_779	frr	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	Treponema denticola
k99_19056	k99_19056_6	frr	Bacteria	Aquificae	Aquificae	Aquificales	Hydrogenothermaceae	Sulfurihydrogenibium	Sulfurihydrogenibium sp. YO3AOP1
k99_39777	k99_39777_483	frr	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga neapolitana
k99_31451	k99_31451_39	frr	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Leptothrix	Leptothrix cholodnii	(Leptothrix cholodnii)
k99_2548	k99_2548_154	frr	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	Ruegeria pomeroyi
k99_12416	k99_12416_251	frr	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum
k99_24563	k99_24563_301	frr	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	(Clostridium)
k99_33356	k99_33356_219	frr	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	Nitrosomonas europaea
k99_6283	k99_6283_58	frr	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Salinispora	Salinispora tropica
k99_41145	k99_41145_1571	frr	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
k99_17394	k99_17394_104	frr	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides vulgatus
k99_37022	k99_37022_5	frr	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga petrophila
k99_4126	k99_4126_4160	frr	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	Akkermansia muciniphila
k99_22158	k99_22158_269	frr	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio desulfuricans
k99_14490	k99_14490_1827	frr	Bacteria	Aquificae	Aquificae	Aquificales	Hydrogenothermaceae	Persephonella	Persephonella marina
k99_7414	k99_7414_23	frr	Bacteria	Cyanobacteria	Nostocales	Nostocaceae	Nostoc	Nostoc sp. PCC 7120	(Nostoc sp. PCC 7120)
k99_17592	k99_17592_1012	frr	Bacteria	Chloroflexi	Chloroflexi	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon	Herpetosiphon aurantiacus
k99_8957	k99_8957_1	frr	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter	Roseobacter litoralis
k99_32372	k99_32372_317	frr	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter pseudethanolicus
k99_5991	k99_5991_899	frr	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	Caldicellulosiruptor kronotskyensis
k99_28133	k99_28133_37	frr	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella parapertussis
k99_20344	k99_20344_5	frr	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter	(Roseobacter)
k99_22345	k99_22345_454	frr	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium limicola
k99_39857	k99_39857_82	frr	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Zymomonas	Zymomonas mobilis
k99_29185	k99_29185_29	frr	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas gingivalis
k99_5703	k99_5703_654	frr	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	Caldicellulosiruptor saccharolyticus
k99_17727	k99_17727_6	frr	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus parasanguinis
k99_3646	k99_3646_2296	frr	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium phaeovibrioides
k99_15867	k99_15867_496	frr	Bacteria	Chloroflexi	Chloroflexi	Chloroflexales	Chloroflexaceae	Chloroflexus	Chloroflexus sp. Y-400-fl
k99_24939	k99_24939_2295	frr	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobaculum	Chlorobaculum tepidum
k99_30549	k99_30549_56	frr	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rhodopirellula	Rhodopirellula baltica
k99_14209	k99_14209_560	frr	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium phaeobacteroides
k99_23255	k99_23255_36	frr	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella baltica
k99_12799	k99_12799_6	frr	Bacteria	Aquificae	Aquificae	Aquificales	Hydrogenothermaceae	Sulfurihydrogenibium	Sulfurihydrogenibium sp. YO3AOP1
k99_31718	k99_31718_2145	frr	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium thermocellum
k99_15186	k99_15186_535	frr	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron
k99_8435	k99_8435_1278	frr	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Pelodictyon	Pelodictyon phaeoclathratiforme
k99_28557	k99_28557_3018	frr	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter sulfurreducens
k99_36962	k99_36962_123	frr	Bacteria	Dictyoglomi	Dictyoglomia	Dictyoglomales	Dictyoglomaceae	Dictyoglomus	Dictyoglomus turgidum
k99_20341	k99_20341_5	frr	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter	Roseobacter litoralis
k99_18848	k99_18848_560	frr	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus	Thermus thermophilus
k99_3908	k99_3908_298	frr	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio vulgaris
k99_36993	k99_36993_4	frr	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga sp. RQ2
k99_1382	k99_1382_21	frr	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia xenovorans
k99_28850	k99_28850_37	frr	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Salinispora	Salinispora arenicola
k99_22901	k99_22901_1094	frr	Bacteria	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobaculum	Hydrogenobaculum sp. Y04AAS1
k99_8250	k99_8250_104	frr	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus radiodurans
k99_29438	k99_29438_1241	frr	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Acidobacterium	Acidobacterium capsulatum
k99_38779	k99_38779_35	gltX	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_4522	k99_4522_638	gltX	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_38729	k99_38729_35	gltX	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_41964	k99_41964_104	gltX	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_33709	k99_33709_9	gltX	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_16897	k99_16897_246	gltX	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_11390	k99_11390_5	gltX	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_24376	k99_24376_351	gltX	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
k99_14370	k99_14370_156	gltX	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_21559	k99_21559_819	gltX	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_31227	k99_31227_1405	gltX	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_3005	k99_3005_426	gltX	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_23448	k99_23448_47	gltX	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina acetivorans
k99_39582	k99_39582_4639	gltX	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_13609	k99_13609_337	gltX	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_33724	k99_33724_8	gltX	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_35901	k99_35901_293	gltX	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_34760	k99_34760_3330	gltX	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_22721	k99_22721_250	gltX	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum
k99_11388	k99_11388_6	gltX	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_37948	k99_37948_22	glyS	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_32349	k99_32349_990	glyS	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_33800	k99_33800_2578	glyS	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum
k99_34187	k99_34187_251	glyS	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina acetivorans
k99_31227	k99_31227_3278	glyS	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_25498	k99_25498_204	glyS	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_22788	k99_22788_1363	glyS	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_37354	k99_37354_3237	glyS	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_42125	k99_42125_368	glyS	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_37108	k99_37108_2334	glyS	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_35972	k99_35972_140	glyS	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_30287	k99_30287_1169	glyS	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_9696	k99_9696_103	glyS	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_18435	k99_18435_182	glyS	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_8831	k99_8831_99	glyS	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_459	k99_459_356	glyS	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
k99_33269	k99_33269_1819	gtp1	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_31227	k99_31227_4330	gtp1	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_10875	k99_10875_980	gtp1	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_19679	k99_19679_140	gtp1	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_7422	k99_7422_120	gtp1	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_2626	k99_2626_981	gtp1	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_7227	k99_7227_796	gtp1	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_297	k99_297_14	gtp1	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Ferroglobus	Ferroglobus placidus
k99_19392	k99_19392_464	gtp1	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_13609	k99_13609_321	gtp1	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_7652	k99_7652_93	gtp1	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_4871	k99_4871_1803	gtp1	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_287	k99_287_14	gtp1	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Ferroglobus	Ferroglobus placidus
k99_38388	k99_38388_555	gtp1	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum
k99_16628	k99_16628_34	gtp1	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
k99_42351	k99_42351_789	gtp1	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_16897	k99_16897_901	gtp1	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_24158	k99_24158_152	gtp1	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina acetivorans
k99_4548	k99_4548_921	hisS	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_31187	k99_31187_379	hisS	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_31227	k99_31227_4527	hisS	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_40339	k99_40339_1645	hisS	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_31594	k99_31594_1870	hisS	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_6063	k99_6063_396	hisS	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_14169	k99_14169_388	hisS	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_2389	k99_2389_145	hisS	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_32836	k99_32836_120	hisS	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_464	k99_464_1	hisS	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_27787	k99_27787_691	hisS	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum
k99_21132	k99_21132_21	hisS	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_33698	k99_33698_113	hisS	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_26061	k99_26061_737	hisS	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_10056	k99_10056_152	hisS	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina acetivorans
k99_29962	k99_29962_334	hisS	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
k99_13609	k99_13609_537	hisS	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_31227	k99_31227_1497	hypothetical1	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_39578	k99_39578_197	hypothetical1	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum
k99_25757	k99_25757_80	hypothetical1	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_6865	k99_6865_909	hypothetical1	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_36995	k99_36995_202	hypothetical1	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_7815	k99_7815_202	hypothetical1	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
k99_21702	k99_21702_925	hypothetical1	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
